country,countrycode,year,exportdiv,ncc,pscom,psenroll,trade,fdi,gdpg,popn,govscore,latitude
Djibouti,262,1988,2.4829865,0.562759523,29.51940918,36.88727188,,0.151593805,,482337,0.328,11.5
Djibouti,262,1989,2.7935643,0.588732441,33.65116119,35.97631836,,-0.031767747,,521104,0.328,11.5
Djibouti,262,1990,2.4646788,0.568218463,30.74303055,34.70864105,,0.013264708,,577173,0.344,11.5
Djibouti,262,1991,2.0522182,0.583263428,24.3845005,31.47621918,,0.495241665,,628521,0.321,11.5
Djibouti,262,1992,2.2751853,0.496362278,25.6857605,31.21632004,,0.479043326,,623197,0.436,11.5
Djibouti,262,1993,2.0153475,0.380891594,24.7730999,31.15287018,,0.305457426,,611231,0.436,11.5
Djibouti,262,1994,2.2282789,0.418635435,26.52111053,32.39437103,,0.289528343,,623477,0.436,11.5
Djibouti,262,1995,1.9610753,0.632478856,28.65522957,34.4768486,,0.646649182,,629619,0.426,11.5
Djibouti,262,1996,2.3762748,0.664007194,26.71921921,35.05767822,,0.660629876,,644649,0.426,11.5
Djibouti,262,1997,2.505481,0.676909113,25.14118958,34.93112183,,0.616772634,,667786,0.426,11.5
Djibouti,262,1998,2.3113408,0.947348472,,34.42958069,,0.61709349,,694920,0.426,11.5
Djibouti,262,1999,2.1080158,0.391087418,25.22632027,34.60197067,,0.599332233,,719371,0.426,11.5
Djibouti,262,2000,2.1614594,0.382079268,29.2864399,33.93368149,,0.596129446,,742033,0.43,11.5
Djibouti,262,2001,1.7949649,0.415974591,28.62578964,37.01065063,,0.592742007,,765490,0.43,11.5
Djibouti,262,2002,2.0731623,0.454277724,,38.09838867,,0.580649337,,789129,0.448,11.5
Djibouti,262,2003,2.6919949,0.623059168,,39.36893082,,2.286739804,,806411,0.445,11.5
Djibouti,262,2004,2.3854544,0.573154706,,41.02215958,,5.786694826,,818373,0.445,11.5
Djibouti,262,2005,2.2962916,0.539507985,32.78858185,42.2091713,,3.133262929,,830861,0.445,11.5
Djibouti,262,2006,2.6417322,0.616385692,36.97534943,44.18183899,,14.08394014,,846947,0.445,11.5
Djibouti,262,2007,4.6870155,0.523310117,,45.77745819,,23.03889364,,865196,0.445,11.5
Djibouti,262,2008,4.0963116,0.790439022,42.30403137,52.92670822,,22.78584382,,882886,0.445,11.5
Djibouti,262,2009,3.6765311,0.743212074,,50.73899078,,9.232551529,,901103,0.445,11.5
Djibouti,262,2010,3.8995657,0.838156181,,,,3.234153297,,919199,0.445,11.5
Djibouti,262,2011,3.5968573,0.888463491,42.35826111,53.46141815,,6.375384839,,936811,0.445,11.5
Djibouti,262,2012,3.2222455,0.945907199,,55.2710495,,8.126150917,,954297,0.445,11.5
Djibouti,262,2013,3.5916781,0.526727089,40.32369995,55.01028824,347.9965151,14.0004927,,971753,0.436,11.5
Djibouti,262,2014,3.7731085,0.788998443,47.20896912,56.06901169,299.3678629,6.908370613,7.061543242,989087,0.436,11.5
Dominican Republic,214,1970,4.3345947,0.728567423,,,45.88269163,4.819925951,18.22668288,4475871,0.272,19
Dominican Republic,214,1971,4.3414483,0.782206677,33.8157692,93.17223358,45.71554593,3.900390039,10.87146607,4599841,0.272,19
Dominican Republic,214,1972,3.9678438,1.935342143,,98.16156769,45.91965764,2.188789373,10.39416408,4724801,0.253,19
Dominican Republic,214,1973,4.0204139,2.676666238,,97.33809662,49.53495891,1.471340839,12.89576373,4851183,0.253,19
Dominican Republic,214,1974,4.1508884,2.675582684,,95.87711334,60.59158182,1.832040196,6.001902903,4978582,0.253,19
Dominican Republic,214,1975,4.5068889,2.167331197,,97.7329483,61.11392662,1.775394532,5.193253357,5106453,0.253,19
Dominican Republic,214,1976,3.8306904,2.026073883,,101.2157288,51.47061941,1.51841073,6.728122642,5235318,0.253,19
Dominican Republic,214,1977,3.8532808,1.793317327,,102.5311203,49.35199174,1.558719016,4.981783951,5365074,0.253,19
Dominican Republic,214,1978,3.4510801,0.892600908,,102.6002502,48.11278029,1.343359243,2.140684677,5495443,0.253,19
Dominican Republic,214,1979,3.4454324,2.093487455,,110.550209,53.79393431,0.31097694,4.531399217,5625864,0.375,19
Dominican Republic,214,1980,3.4302473,3.120528262,,113.2589569,54.41492584,1.371038114,7.968738507,5755800,0.381,19
Dominican Republic,214,1981,3.4348927,1.973393474,52.36315155,115.6568069,50.61522407,1.054051552,4.27986748,5885244,0.381,19
Dominican Republic,214,1982,3.2250893,0.925069503,,118.7555008,41.07497713,-0.016933982,1.698708631,6014979,0.381,19
Dominican Republic,214,1983,3.1498902,1.090283926,,111.5156708,41.34118969,0.522742555,4.627946348,6147213,0.381,19
Dominican Republic,214,1984,3.1654835,0.705552974,,113.1293869,51.74349727,0.590822839,1.252895975,6282104,0.381,19
Dominican Republic,214,1985,3.0174294,1.446049702,,120.2310486,56.99711498,0.717601865,-2.122534976,6417798,0.381,19
Dominican Republic,214,1986,3.0269499,0.566831964,,120.3895493,49.42608278,0.81670941,3.521993199,6554325,0.381,19
Dominican Republic,214,1987,3.0322938,1.202527459,,,58.05647307,1.527359273,10.11736736,6692720,0.377,19
Dominican Republic,214,1988,3.0640521,5.716648466,,,71.35252736,1.974210602,2.155963331,6834207,0.377,19
Dominican Republic,214,1989,3.1404784,4.483803734,,,69.47267709,1.645082915,4.400538815,6980033,0.422,19
Dominican Republic,214,1990,3.1388586,2.010174588,,,69.19841368,1.877383252,-5.454312395,7129004,0.422,19
Dominican Republic,214,1991,3.2243302,1.407954635,,100.3983383,83.09106896,1.475904584,0.944138889,7278402,0.422,19
Dominican Republic,214,1992,3.2677095,0.80256648,,100.7683487,80.46480154,1.548419451,11.22093274,7427340,0.401,19
Dominican Republic,214,1993,3.2808042,0.27024182,,102.5584488,78.00289677,1.457834889,7.364513042,7576074,0.401,19
Dominican Republic,214,1994,3.2385268,0.793311412,62.32138824,101.333992,77.15790827,1.420988537,2.600354268,7723934,0.401,19
Dominican Republic,214,1995,3.1820836,1.140021778,,98.76347351,73.89795938,2.50880986,5.685430737,7869753,0.401,19
Dominican Republic,214,1996,3.1839745,0.703394465,,102.050827,72.64249087,0.735680171,5.977825114,8012314,0.403,19
Dominican Republic,214,1997,3.3094842,0.503240743,,100.7681274,74.23323717,2.041718596,8.885269066,8150076,0.413,19
Dominican Republic,214,1998,3.3782604,0.048113153,,107.7539215,75.91130271,3.086440325,6.714477712,8282126,0.413,19
Dominican Republic,214,1999,3.4127843,0.190528243,73.27612305,110.5777283,76.30275328,6.075464397,5.940049136,8411374,0.413,19
Dominican Republic,214,2000,3.3920183,0.341026792,78.34146118,115.3086472,79.3003931,4.068990892,4.66176228,8540791,0.413,19
Dominican Republic,214,2001,3.2420595,0.022789006,,,70.51056781,4.249306664,2.459516368,8669040,0.418,19
Dominican Republic,214,2002,3.0976958,0.027647779,91.71707916,117.9683304,68.7232829,3.412259864,4.495103403,8795101,0.418,19
Dominican Republic,214,2003,3.0152814,0.541632395,,115.6812363,84.44950319,2.880554899,-1.345706185,8919852,0.418,19
Dominican Republic,214,2004,2.952529,1.21413015,88.14385986,107.7164536,81.35142294,4.186290579,2.570134279,9043127,0.418,19
Dominican Republic,214,2005,2.7699511,0.72103539,,108.2743912,61.65355874,3.125981701,9.428236947,9164768,0.418,19
Dominican Republic,214,2006,2.6911404,1.606234311,85.86181641,103.6044388,63.76648264,4.035656962,9.174355406,9284168,0.418,19
Dominican Republic,214,2007,2.6827791,2.528048004,92.81842804,113.6766663,61.94723068,5.124249983,7.415951715,9402206,0.418,19
Dominican Republic,214,2008,2.4917483,0.234147046,,109.5251236,61.39205309,5.669685165,3.209504262,9522948,0.418,19
Dominican Republic,214,2009,2.4853265,0.123503913,93.99974823,111.8158722,50.61228261,3.512768546,0.946155168,9648061,0.418,19
Dominican Republic,214,2010,2.5075917,0.172400177,92.85015869,110.497963,55.99993607,3.379490664,8.33965106,9775755,0.425,19
Dominican Republic,214,2011,2.4405477,0.340210818,93.00061798,110.2006836,58.9896659,3.78684917,3.133423003,9903737,0.425,19
Dominican Republic,214,2012,2.4138558,0.446840709,93.45571899,108.469017,58.38867388,5.629224711,2.717367897,10030882,0.441,19
Dominican Republic,214,2013,2.4640849,1.02972097,94.17469788,109.5282364,56.68175612,2.552400901,4.875205093,10157051,0.445,19
Dominican Republic,214,2014,2.4195852,1.037509545,95.28572083,108.0645523,55.49642325,3.550612643,7.05046369,10282115,0.445,19
Algeria,12,1970,5.0368462,7.89139762,,,51.22540181,1.64736418,8.86265711,13795915,0.678,28
Algeria,12,1971,5.1785464,7.738255513,,73.93795013,46.10629668,0.011817577,-11.33171917,14110271,0.685,28
Algeria,12,1972,5.6060266,9.691873736,41.9148407,78.86062622,46.17643028,0.613145706,27.42396948,14439748,0.685,28
Algeria,12,1973,5.2206235,11.54124381,42.92509842,84.73287201,57.09342653,0.58567784,3.813176296,14786469,0.685,28
Algeria,12,1974,5.6940045,28.48445107,44.91955185,90.00684357,74.23881924,2.710094467,7.494917705,15153602,0.685,28
Algeria,12,1975,5.6685462,23.70503467,50.75096893,93.64176941,76.65453541,0.764884586,5.045341613,15724692,0.685,28
Algeria,12,1976,5.667604,24.67301377,58.1734314,94.78469086,70.17325688,1.054814184,8.386756484,16500516,0.685,28
Algeria,12,1977,5.8294678,24.25756665,60.91886902,93.1675415,72.32688423,0.850904441,5.258585986,17134192,0.685,28
Algeria,12,1978,5.8151879,21.28588806,63.00117874,93.97608948,65.70456889,0.512629547,9.214835701,17632645,0.685,28
Algeria,12,1979,5.6705217,39.08407131,62.58877945,93.69631195,64.01404929,0.077285262,7.477826551,18166981,0.688,28
Algeria,12,1980,5.5581393,31.49054811,61.96897125,93.71499634,64.67692316,0.823384606,0.790606972,18739378,0.684,28
Algeria,12,1981,5.3577828,26.07046541,65.78430939,92.79833984,65.46499364,0.029780562,2.999996088,19351357,0.687,28
Algeria,12,1982,4.9896574,19.27555463,67.12606049,91.98793793,59.92293127,-0.118497123,6.400004115,20000096,0.687,28
Algeria,12,1983,4.9904332,19.23866838,69.59027863,91.78175354,53.74411736,0.000855798,5.400003025,20682111,0.678,28
Algeria,12,1984,4.8785706,17.72693513,73.98007965,92.51838684,53.17638369,0.001494768,5.599996529,21393530,0.678,28
Algeria,12,1985,4.925559,16.25327943,87.77950287,92.62728882,50.32612063,0.000686577,3.699997255,22132905,0.678,28
Algeria,12,1986,4.8540449,7.79806707,72.7480011,92.15843964,36.02671057,0.008347246,0.400001003,22882553,0.678,28
Algeria,12,1987,4.7840176,10.38433464,75.29850769,93.50205994,32.68458447,0.005560705,-0.699997526,23586101,0.678,28
Algeria,12,1988,4.4445353,10.30236569,79.23178101,94.89418793,38.11158728,0.022031474,-1.000005491,24243018,0.678,28
Algeria,12,1989,4.4369669,15.07469043,83.01660156,94.26207733,47.15331971,0.021733994,4.400002161,24889507,0.664,28
Algeria,12,1990,4.4857812,18.37737698,81.42395782,93.76016235,48.38071368,0.000539762,0.80000058,25518074,0.69,28
Algeria,12,1991,4.6944613,17.14419485,79.55686951,94.50949097,52.71758671,0.025458852,-1.200000586,26133905,0.688,28
Algeria,12,1992,4.6165252,16.38745317,80.93756104,95.68138123,49.18908424,0.06249592,1.800002303,26748303,0.684,28
Algeria,12,1993,4.6677046,14.91240779,79.69111633,95.73986053,44.92281337,2.00218E-06,-2.100000758,27354327,0.676,28
Algeria,12,1994,4.6685171,16.43384401,78.16477966,96.46073914,48.58443779,2.35055E-06,-0.899996552,27937006,0.666,28
Algeria,12,1995,4.6355147,18.87711951,79.21781158,96.89890289,55.19100521,2.39439E-06,3.79999479,28478022,0.673,28
Algeria,12,1996,4.7267656,21.17192421,81.98786926,98.60488892,53.70514788,0.575183341,4.09999847,28984634,0.673,28
Algeria,12,1997,4.6480212,20.33273441,82.61121368,101.3378906,52.24391151,0.539669753,1.099999939,29476031,0.673,28
Algeria,12,1998,4.661592,14.62708104,,104.0513382,45.09445056,1.258825318,5.100003609,29924668,0.673,28
Algeria,12,1999,4.8288431,18.62330517,84.17093658,106.7268295,50.92910934,0.5994983,3.200001554,30346083,0.65,28
Algeria,12,2000,5.3732781,26.68689739,82.37190247,109.7766495,62.85834364,0.511220957,3.800000002,30774621,0.643,28
Algeria,12,2001,5.3548236,23.63094129,89.44450378,108.8155594,58.70616423,2.033266386,2.999999999,31200985,0.643,28
Algeria,12,2002,5.4294057,23.47093852,92.32189941,110.4312668,61.13417145,1.876239118,5.599999996,31624696,0.646,28
Algeria,12,2003,5.4618087,24.45232261,94.32795715,111.2080536,62.12477303,0.939901028,7.200000001,32055883,0.646,28
Algeria,12,2004,5.5859799,26.15731301,96.20140839,111.6782303,65.70142185,1.036824406,4.3,32510186,0.646,28
Algeria,12,2005,5.5482903,32.68003154,98.12149048,112.2025223,71.27860096,1.120174442,5.899999997,32956690,0.644,28
Algeria,12,2006,5.5745659,34.19132242,87.21961212,111.9301682,70.73001244,1.573137475,1.700000006,33435080,0.648,28
Algeria,12,2007,5.5921812,32.06007285,97.63648987,112.4719315,71.93812904,1.249646612,3.399999997,33983827,0.648,28
Algeria,12,2008,5.5455232,32.86509136,115.8811417,111.0736008,76.68451817,1.543038734,2.399999999,34569592,0.649,28
Algeria,12,2009,5.4019842,24.20225093,97.00015259,112.9482727,71.32433055,2.001975542,1.599999999,35196037,0.661,28
Algeria,12,2010,5.2706947,25.53832442,98.13037872,113.3779526,69.86666126,1.42696331,3.600000001,35856344,0.662,28
Algeria,12,2011,5.3563361,28.58128996,97.84544373,112.3881607,67.47430173,1.285534317,2.899999998,36543541,0.653,28
Algeria,12,2012,5.3882108,26.25251446,99.64437866,111.7055588,65.4049792,0.71769303,3.400000003,37260563,0.658,28
Algeria,12,2013,5.4234924,24.2231339,101.9965973,112.2494888,63.61082367,0.806601359,2.8,38000626,0.656,28
Algeria,12,2014,5.3075995,22.61230978,101.0060425,111.6866989,62.41431601,0.702589361,3.799999998,38760168,0.67,28
Ecuador,218,1970,4.8674688,0.603234397,,,22.45125356,3.095193109,6.87192933,6172215,0.157,-2
Ecuador,218,1971,4.6283298,0.72141959,53.78720093,93.47144318,27.27051473,5.88551542,6.292606196,6350944,0.157,-2
Ecuador,218,1972,4.4232779,1.454226036,52.93812943,93.88339233,27.95798974,2.536106489,5.017640704,6533630,0.185,-2
Ecuador,218,1973,4.4357433,3.781538611,56.02251053,95.37011719,34.53763474,1.343867004,13.95068213,6720443,0.192,-2
Ecuador,218,1974,4.7601075,8.41494089,58.56253815,98.45313263,41.4043701,1.163767366,11.20850963,6911123,0.197,-2
Ecuador,218,1975,4.6140008,6.530966272,62.36914063,98.88587952,35.40505004,1.232591986,10.972154,7105786,0.198,-2
Ecuador,218,1976,4.557024,6.806866754,66.53502655,100.7424164,34.01390427,-0.218875636,7.397187619,7304349,0.198,-2
Ecuador,218,1977,4.40694,4.913734179,68.35222626,101.6990891,34.44221024,0.312887067,1.604842112,7506665,0.198,-2
Ecuador,218,1978,4.1360078,5.462808907,67.98238373,103.5576096,33.29582882,0.4076327,5.706824945,7712718,0.198,-2
Ecuador,218,1979,4.0310831,11.97625156,71.93778992,108.9136581,36.07958177,0.447261237,3.734048401,7922490,0.299,-2
Ecuador,218,1980,4.0434127,11.31519107,75.09868622,110.2653885,35.02500959,0.39146586,3.708682969,8135845,0.444,-2
Ecuador,218,1981,4.3504658,7.980590647,78.73503113,114.4952393,29.91527369,0.275093586,5.61286412,8352602,0.444,-2
Ecuador,218,1982,4.4708118,5.562194575,81.69274139,116.5580063,32.41294559,0.200704005,0.614845354,8572607,0.443,-2
Ecuador,218,1983,4.8980908,9.314055068,85.55815887,117.6512604,30.87601734,0.291503087,-0.336868771,8795873,0.434,-2
Ecuador,218,1984,4.6376977,9.930169551,87.8631134,118.7132797,33.05830053,0.295639161,2.625273268,9022979,0.41,-2
Ecuador,218,1985,4.6204171,10.01181021,88.44599152,118.3325729,35.7173094,0.361535252,3.935001412,9254311,0.403,-2
Ecuador,218,1986,4.4026632,5.417879351,,118.9004288,33.11060448,0.528922996,3.464782516,9490096,0.403,-2
Ecuador,218,1987,4.2135682,6.096962819,90.64450073,120.3315277,37.73072285,0.882009574,-0.259098708,9729376,0.403,-2
Ecuador,218,1988,4.2803359,7.898746622,91.80950165,120.4302597,42.66230148,1.187568212,5.89046729,9969788,0.403,-2
Ecuador,218,1989,4.3182235,10.08239549,,118.7949982,45.11298119,1.151839541,1.005777946,10210185,0.426,-2
Ecuador,218,1990,4.3289866,12.99156569,,117.7928619,44.59491229,0.826811116,3.679914053,10449837,0.455,-2
Ecuador,218,1991,4.4754205,7.241412518,,116.10392,45.19663998,0.941811625,4.291342398,10686279,0.445,-2
Ecuador,218,1992,4.4169874,7.576412974,,125.0592804,44.80654365,0.983738574,2.114310675,10914222,0.445,-2
Ecuador,218,1993,4.1282697,6.941669978,,121.1866302,43.17121842,2.501330956,1.973218079,11132829,0.442,-2
Ecuador,218,1994,4.0274711,6.694767026,91.04994202,105.35923,43.7777475,2.537928973,4.258250468,11347652,0.442,-2
Ecuador,218,1995,4.0023322,7.81653811,88.93656921,105.5715866,45.91127073,1.85193034,2.252548774,11561683,0.442,-2
Ecuador,218,1996,3.838213,9.063843305,88.60617065,106.3937607,44.21570268,1.980782572,1.731747514,11775221,0.45,-2
Ecuador,218,1997,3.9129705,7.152325027,91.97624969,109.6876526,45.01718632,2.570657755,4.327864764,11987838,0.459,-2
Ecuador,218,1998,3.7768044,4.064218274,,108.3362122,43.39510795,3.109081567,3.266529404,12199693,0.481,-2
Ecuador,218,1999,3.7509067,8.233060972,93.9180603,108.3911514,49.2012508,3.300590488,-4.739385791,12412046,0.477,-2
Ecuador,218,2000,3.9661291,16.73243762,94.55996704,109.0243988,59.4646993,-0.127889942,1.091801564,12626507,0.507,-2
Ecuador,218,2001,3.8614802,9.407336481,95.16306305,109.865509,50.74505716,2.20108486,4.0156299,12845521,0.507,-2
Ecuador,218,2002,3.9455605,8.38814722,95.01239014,110.6309509,49.37654964,2.743572519,4.096776659,13070609,0.507,-2
Ecuador,218,2003,3.981122,8.74010783,94.47601318,110.1399765,47.24163069,2.6871311,2.722877337,13301184,0.507,-2
Ecuador,218,2004,4.3705349,12.57263654,94.42791748,109.5847092,50.66524037,2.28724133,8.211020917,13534593,0.507,-2
Ecuador,218,2005,4.2433391,16.84983806,98.66902161,109.3373489,56.0998297,1.188746055,5.291308267,13770012,0.512,-2
Ecuador,218,2006,4.2805133,18.38941152,98.37433624,109.2315063,59.70978319,0.579950851,4.403526434,14009061,0.511,-2
Ecuador,218,2007,4.1311603,16.90019203,98.53140259,110.5842514,62.58713843,0.380084251,2.190063972,14251835,0.59,-2
Ecuador,218,2008,4.3858995,18.96187278,,108.5725098,68.05694738,1.712044864,6.3571306,14496797,0.63,-2
Ecuador,218,2009,4.0016761,9.264082839,97.89254761,113.2468491,52.10484902,0.493652336,0.566491592,14742766,0.643,-2
Ecuador,218,2010,3.9817336,11.79073154,104.1384888,113.8908005,60.30323871,0.23850542,3.525298669,14989585,0.688,-2
Ecuador,218,2011,4.0738993,16.57737601,107.9893723,114.5502472,64.49023889,0.814974201,7.868140919,15237728,0.688,-2
Ecuador,218,2012,4.0877237,14.52651863,109.0013428,112.3700333,61.75111241,0.645345742,5.641962067,15483883,0.687,-2
Ecuador,218,2013,4.2288809,12.88132534,109.2014465,111.049881,59.60615606,0.76430549,4.946511267,15722989,0.685,-2
Ecuador,218,2014,4.2979889,11.59035718,112.3242188,112.1001129,57.70816899,0.759282222,3.788868549,15957994,0.684,-2
"Egypt, Arab Rep.",818,1970,3.9162505,1.717488987,,,30.6627936,0.008455397,5.598515038,34781986,0.506,27
"Egypt, Arab Rep.",818,1971,3.9641569,1.823371524,56.43460846,68.93270874,31.02467636,0.026831502,4.057346327,35555969,0.381,27
"Egypt, Arab Rep.",818,1972,3.737062,1.739876025,52.72714996,69.75948334,30.08534653,0.000322593,3.055680625,36330768,0.37,27
"Egypt, Arab Rep.",818,1973,3.7245369,1.787369878,55.75191116,70.22194672,31.6962722,0.006931699,3.506830162,37120776,0.37,27
"Egypt, Arab Rep.",818,1974,3.944299,6.589726266,57.63056183,67.75293732,51.66482811,0.001408609,1.558938572,37930374,0.37,27
"Egypt, Arab Rep.",818,1975,3.6531022,7.951658486,60.11396027,68.97245026,53.71424264,0.068774733,8.939147159,38775584,0.359,27
"Egypt, Arab Rep.",818,1976,3.7243676,10.1700916,61.26786041,68.2563324,45.08546371,0.458095934,13.27968944,39649050,0.324,27
"Egypt, Arab Rep.",818,1977,3.7717512,12.90968303,61.8590889,67.61107635,52.9519239,0.727581477,9.003044267,40577356,0.324,27
"Egypt, Arab Rep.",818,1978,4.0840425,14.86517764,53.90605164,67.42462158,53.83938259,2.148072469,8.628767645,41576636,0.324,27
"Egypt, Arab Rep.",818,1979,4.585371,29.91275849,36.17831039,67.40437317,69.46426306,6.749429233,4.547689628,42632458,0.324,27
"Egypt, Arab Rep.",818,1980,4.9262309,32.50936934,46.69810867,68.51148987,73.38303756,2.53017092,10.01132904,43748556,0.323,27
"Egypt, Arab Rep.",818,1981,4.9477124,28.51123864,55.51253891,68.83670807,74.45957743,3.399750059,7.348553896,44899573,0.321,27
"Egypt, Arab Rep.",818,1982,4.9169641,21.30620573,,70.16687012,64.20199501,1.061542574,9.907171134,46088647,0.321,27
"Egypt, Arab Rep.",818,1983,4.7083955,20.42320989,,72.46893311,57.14285714,1.582368423,5.09440684,47353665,0.321,27
